"TermTested","TermRostered","DistrictName","SchoolName","Teacher","ClassName","Subject","Course","ASGType","NormsReferenceData","GrowthComparisonPeriod","WIStartTerm","WIEndTerm","OptionalGroupingCategory","OptionGroupingGroup","StudentID","StudentLastName","StudentFirstName","StudentMiddleInitial","StudentGrade","TestDate","StartRIT","StartRITSEM","StartPercentile","StartPercentileSE","StartTestDuration","EndTestDate","EndRIT","EndRITSEM","EndPercentile","EndPercentileSE","EndTestDuration","ProjectedRIT","ProjectedGrowth","ObservedGrowth","ObservedGrowthSE","GrowthIndex","MetGrowthProjection?","ConditionalGrowthIndex","ConditionalGrowthPercentile","PercentageofStudentswhoMetorExceededtheirProjectedRIT","PercentageofProjectedGrowthMet","CountofStudentswithGrowthProjectionAvailableandValidBeginningandEndingTermScores","CountofStudentswhoMetorExceededtheirProjectedGrowth","MedianConditionalGrowthPercentile","OptionalGroupingPercentageofStudentswhoMetorExceededtheirProjectedRIT","OptionalGroupingOverallPercentageofProjectedRITMet","OptionalGroupingCountofStudentswithGrowthProjectionAvailableandValidBeginningandEndingTermScores","OptionalGroupingCountofStudentswhoMetorExceededtheirProjectedGrowth","OptionalGroupingMedianConditionalGrowthPercentile","StartGrowthandAchievement","EndGrowthandAchievement","ConditionalGrowthPercentileAxis","AchievementPercentileAxis"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Foster, James","G2P","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2581721578","LIU","Alice","M","2","9/15/","193","3.23","45","6.7","39","5/15/","197","3.54","55","4.4","85","204.00","11","4","4.7","-7","No","-1.49","20","56.9","165.5","21","12","67","","","","","","Low-G/Low-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Foster, James","G2P","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2550645509","LUO","Eric","Z","2","9/10/","206","3.43","77","7.0","68","5/17/","212","3.22","87","2.3","71","216.00","10","6","5.2","-4","No","-0.77","35","76.6","157.7","23","18","64","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Foster, James","G2P","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2568238367","MA","Ruby","T","2","9/3/","225","3.35","98","1.8","75","5/10/","223","3.58","97","1.4","68","235.00","10","-2","4.5","-12","No","-2.67","1","53.9","191.1","22","12","46","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Foster, James","G2P","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2567774765","MA","Kevin","J","2","9/6/","188","3.43","32","4.2","110","5/18/","193","3.2","45","6.3","93","199.00","11","5","4.3","-6","No*","-1.4","22","51.6","118.6","21","11","47","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Foster, James","G2P","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2522283664","MILLER","James","M","2","9/8/","207","3.52","79","4.9","90","5/9/","212","3.45","87","2.5","51","217.00","10","5","4.9","-5","No","-1.02","30","73.3","199.3","23","17","41","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Foster, James","G2P","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2588790652","SMITH","Derek","C","2","9/7/","186","3.22","27","8.2","54","5/16/","196","3.25","53","7.7","56","194.00","8","10","4.4","2","Yes*","0.45","59","45.3","154.3","25","11","40","","","","","","High-G/Low-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Foster, James","G2P","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2560987966","SU","Sarah","P","2","9/10/","207","3.31","79","5.5","52","5/9/","213","3.57","88","4.8","85","212.00","5","6","4.8","1","Yes*","0.21","54","76.8","137.1","20","15","61","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Foster, James","G2P","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2564766762","SUN","Jason","M","2","9/3/","179","3.58","14","2.3","104","5/8/","179","3.37","14","4.2","93","186.00","7","0","5.4","-7","No*","-1.3","24","58.8","141.7","24","14","44","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Foster, James","G2P","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2546024950","WU","Nora","F","2","9/15/","202","3.3","68","7.7","45","5/2/","205","3.24","75","6.1","42","211.00","9","3","5.5","-6","No","-1.09","28","55.4","118.3","21","12","65","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Foster, James","G2P","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2565540647","XU","May","U","2","9/10/","194","3.4","47","6.9","48","5/17/","207","3.5","79","8.9","83","200.00","6","13","5.0","7","Yes","1.4","78","75.3","80.5","15","11","57","","","","","","High-G/Low-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Foster, James","G2P","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2571957885","YU","Brandon","Z","2","9/4/","178","3.28","13","2.1","81","5/19/","188","3.46","32","4.7","67","185.00","7","10","4.3","3","Yes*","0.7","64","52.6","144.0","18","9","74","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Foster, James","G2P","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2543077929","YUAN","Owen","E","2","9/11/","193","3.36","45","7.2","31","5/7/","209","3.53","82","4.6","96","201.00","8","16","4.4","8","Yes*","1.82","86","49.3","147.0","22","11","43","","","","","","High-G/Low-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Foster, James","G2P","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2516249441","CAI","Frank","U","2","9/2/","219","3.28","99","2.7","120","5/3/","218","3.28","99","1.5","62","226.00","7","-1","5.1","-8","No","-1.57","19","76.5","136.8","18","14","43","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Foster, James","G2P","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2552168966","CHENG","Nathan","K","2","9/7/","169","3.28","16","5.2","40","5/3/","167","3.29","13","3.5","97","178.00","9","-2","5.0","-11","No","-2.2","6","68.1","122.9","17","12","36","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Foster, James","G2P","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2582553061","HE","Zoe","Z","2","9/13/","193","3.28","76","6.9","30","5/8/","207","3.24","96","2.4","81","201.00","8","14","4.8","6","Yes*","1.25","75","48.8","89.5","18","9","62","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Foster, James","G2P","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2547621248","HU","Lily","V","2","9/12/","182","3.47","47","4.1","114","5/3/","180","3.48","42","4.5","115","186.00","4","-2","5.4","-6","No*","-1.11","28","79.2","113.5","18","14","70","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Foster, James","G2P","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2540620216","KANG","Eva","P","2","9/11/","174","3.32","26","8.0","106","5/19/","185","3.46","56","8.5","77","178.00","4","11","5.4","7","Yes*","1.3","76","50.6","161.7","17","9","63","","","","","","High-G/Low-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Foster, James","G2P","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2520202996","KING","Ivy","W","2","9/13/","165","3.22","10","3.4","45","5/16/","167","3.43","13","2.4","75","174.00","9","2","5.1","-7","No","-1.37","23","55.1","181.4","23","13","48","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Foster, James","G2P","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2543096758","KING","Ivy","G","2","9/14/","193","3.3","76","4.9","56","5/1/","212","3.55","98","1.9","55","205.00","12","19","5.2","7","Yes*","1.35","77","55.0","180.0","23","13","40","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Foster, James","G2P","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2598261798","KING","Anna","B","2","9/10/","149","3.3","1","2.6","34","5/17/","158","3.47","4","2.1","114","155.00","6","9","4.5","3","Yes*","0.67","63","66.2","179.8","23","15","51","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Foster, James","G2P","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2581721578","LIU","Alice","M","2","9/9/","202","3.56","91","4.5","51","5/16/","217","3.51","99","2.6","40","212.00","10","15","4.3","5","Yes*","1.16","73","67.2","150.9","15","10","38","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Foster, James","G2P","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2550645509","LUO","Eric","Z","2","9/13/","170","3.55","18","4.9","90","5/11/","181","3.45","44","7.8","70","179.00","9","11","5.4","2","Yes*","0.37","57","63.4","136.3","21","13","53","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Foster, James","G2P","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2568238367","MA","Ruby","T","2","9/6/","178","3.53","36","8.3","116","5/15/","175","3.28","28","4.7","108","187.00","9","-3","5.0","-12","No","-2.4","2","78.7","124.7","15","12","43","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Foster, James","G2P","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2567774765","MA","Kevin","J","2","9/12/","179","3.5","39","4.7","37","5/17/","181","3.39","44","5.7","102","182.00","3","2","4.8","-1","No","-0.21","46","76.7","83.5","21","16","47","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Foster, James","G2P","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2522283664","MILLER","James","M","2","9/13/","191","3.53","72","7.6","39","5/2/","199","3.57","87","3.8","117","198.00","7","8","5.3","1","Yes","0.19","54","47.1","151.8","22","10","38","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Foster, James","G2P","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2588790652","SMITH","Derek","C","2","9/7/","162","3.52","7","5.0","84","5/15/","170","3.55","18","4.5","37","168.00","6","8","4.4","2","Yes*","0.45","59","54.6","100.0","17","9","42","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Foster, James","G2P","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2560987966","SU","Sarah","P","2","9/15/","179","3.26","39","7.5","100","5/19/","191","3.43","72","8.0","116","185.00","6","12","4.3","6","Yes*","1.4","78","52.9","81.6","16","8","48","","","","","","High-G/Low-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Foster, James","G2P","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2564766762","SUN","Jason","M","2","9/7/","184","3.43","53","6.4","100","5/14/","200","3.49","89","2.8","96","194.00","10","16","5.4","6","Yes","1.11","72","70.3","190.3","15","11","52","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Foster, James","G2P","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2546024950","WU","Nora","F","2","9/1/","186","3.32","58","6.3","75","5/13/","194","3.45","78","5.4","39","194.00","8","8","5.1","0","Yes*","0.0","50","72.9","108.1","17","12","70","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Foster, James","G2P","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2565540647","XU","May","U","2","9/8/","188","3.5","64","9.0","91","5/16/","202","3.38","91","5.0","35","195.00","7","14","4.7","7","Yes","1.49","80","72.4","193.8","16","12","66","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Foster, James","G2P","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2571957885","YU","Brandon","Z","2","9/4/","176","3.45","31","6.5","107","5/11/","182","3.38","47","5.8","109","183.00","7","6","5.0","-1","No","-0.2","46","45.9","136.6","15","7","42","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Foster, James","G2P","Science","Science K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2543077929","YUAN","Owen","E","2","9/13/","188","3.35","64","5.2","119","5/17/","197","3.3","84","5.5","63","195.00","7","9","5.1","2","Yes","0.39","58","53.4","186.6","25","13","60","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Edwards, Lisa","G2R","Language Arts","Language Usage","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2551295819","ANDERSON","Jake","J","2","9/15/","195","3.5","50","4.5","110","5/19/","209","3.46","88","4.7","65","202.00","7","14","5.5","7","Yes*","1.27","75","77.9","128.3","16","12","40","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Edwards, Lisa","G2R","Language Arts","Language Usage","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2512541730","BROWN","Isabella","E","2","9/1/","188","3.25","28","6.4","37","5/7/","193","3.33","43","7.6","50","198.00","10","5","4.7","-5","No*","-1.06","29","46.2","172.9","17","8","57","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Edwards, Lisa","G2R","Language Arts","Language Usage","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2518359252","DENG","Oliver","U","2","9/5/","214","3.21","94","3.0","118","5/1/","225","3.45","99","1.7","95","219.00","5","11","4.8","6","Yes","1.25","75","66.1","120.3","22","15","45","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Edwards, Lisa","G2R","Language Arts","Language Usage","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2543087238","DU","Eva","H","2","9/8/","197","3.48","57","6.7","104","5/18/","203","3.59","75","4.2","64","203.00","6","6","4.4","0","Yes*","0.0","50","79.1","188.0","20","16","51","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Edwards, Lisa","G2R","Language Arts","Language Usage","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2556354851","FAN","Cathy","T","2","9/15/","195","3.41","50","8.5","105","5/14/","210","3.36","89","3.7","42","207.00","12","15","4.3","3","Yes*","0.7","64","70.6","86.2","16","11","37","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Edwards, Lisa","G2R","Language Arts","Language Usage","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2577839607","FENG","Grace","V","2","9/5/","212","3.52","92","4.0","61","5/8/","221","3.54","98","1.0","48","219.00","7","9","5.1","2","Yes","0.39","58","54.3","110.0","18","10","49","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Edwards, Lisa","G2R","Language Arts","Language Usage","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2556815569","GUO","Olivia","V","2","9/2/","203","3.37","75","8.0","47","5/19/","198","3.57","60","8.5","39","212.00","9","-5","4.9","-14","No","-2.86","1","74.0","118.7","15","11","43","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Edwards, Lisa","G2R","Language Arts","Language Usage","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2529659692","JIANG","Ella","Z","2","9/11/","193","3.32","43","6.9","48","5/19/","196","3.31","53","7.0","55","202.00","9","3","4.6","-6","No","-1.3","24","68.9","95.7","17","12","72","","","","","","Low-G/Low-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Edwards, Lisa","G2R","Language Arts","Language Usage","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2579190008","KING","David","L","2","9/9/","192","3.58","40","8.2","95","5/10/","198","3.46","60","4.8","100","197.00","5","6","4.5","1","Yes*","0.22","54","57.6","96.8","16","9","47","","","","","","High-G/Low-A","High-G/High-A","50","50"
